segment,streak_id,year,team,streak_len,start_date,end_date,year_std,team_std,date_std,Rank,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,GO,FO,BB,HP,IB,SO,GDP,SH,SF,AVG_,OBP,SLG,OPS,Year_,row_order
streak,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-09-28,5,0.219,1,34.0,32.0,1.0,7.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,8.0,8.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.219,0.265,0.344,0.609,2022,137
streak,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-09-29,9,0.206,1,37.0,34.0,5.0,7.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,12.0,8.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.206,0.27,0.294,0.564,2022,138
streak,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-09-30,2,0.341,1,47.0,41.0,5.0,14.0,1.0,0.0,0.0,15.0,5.0,1.0,0.0,6.0,12.0,5.0,0.0,0.0,8.0,0.0,0.0,1.0,0.341,0.404,0.366,0.77,2022,139
streak,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-10-02,4,0.156,1,42.0,32.0,1.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,10.0,9.0,8.0,1.0,0.0,6.0,0.0,1.0,0.0,0.156,0.341,0.219,0.56,2022,140
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-09,2,0.333,1,44.0,39.0,7.0,13.0,4.0,0.0,2.0,23.0,7.0,0.0,1.0,6.0,13.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.333,0.409,0.59,0.999,2022,57
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-10,10,0.129,1,33.0,31.0,2.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,8.0,11.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.129,0.182,0.161,0.343,2022,58
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-11,10,0.125,1,32.0,32.0,2.0,4.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.125,0.125,0.313,0.438,2022,59
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-12,2,0.432,1,48.0,44.0,11.0,19.0,6.0,0.0,1.0,28.0,11.0,1.0,1.0,7.0,6.0,4.0,0.0,0.0,12.0,1.0,0.0,0.0,0.432,0.479,0.636,1.115,2022,60
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-15,6,0.306,1,37.0,36.0,5.0,11.0,0.0,1.0,1.0,16.0,5.0,0.0,0.0,6.0,12.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.306,0.324,0.444,0.768,2022,61
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-16,9,0.125,1,38.0,32.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,15.0,1.0,0.0,0.0,0.125,0.263,0.125,0.388,2022,62
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-17,7,0.209,1,49.0,43.0,1.0,9.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,9.0,13.0,4.0,1.0,0.0,11.0,1.0,1.0,0.0,0.209,0.292,0.233,0.525,2022,63
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-18,8,0.188,1,33.0,32.0,2.0,6.0,2.0,0.0,2.0,14.0,2.0,0.0,1.0,5.0,8.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.188,0.212,0.438,0.65,2022,64
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-19,4,0.25,1,38.0,36.0,3.0,9.0,4.0,0.0,0.0,13.0,3.0,0.0,0.0,8.0,13.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.25,0.289,0.361,0.65,2022,65
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-21,8,0.216,1,40.0,37.0,4.0,8.0,0.0,1.0,0.0,10.0,3.0,2.0,0.0,9.0,8.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.216,0.275,0.27,0.545,2022,66
streak,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-22,7,0.242,1,36.0,33.0,5.0,8.0,0.0,2.0,1.0,15.0,5.0,0.0,0.0,11.0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,0.242,0.278,0.455,0.733,2022,67
streak,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-18,4,0.316,1,38.0,38.0,3.0,12.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.316,0.316,0.368,0.684,2023,59
streak,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-20,5,0.27,1,44.0,37.0,1.0,10.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,10.0,11.0,5.0,1.0,2.0,5.0,1.0,1.0,0.0,0.27,0.372,0.297,0.669,2023,60
streak,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-21,8,0.206,1,42.0,34.0,1.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,7.0,12.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.206,0.357,0.206,0.563,2023,61
streak,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-22,9,0.107,1,32.0,28.0,3.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,7.0,12.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.107,0.194,0.214,0.408,2023,62
streak,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-07-26,8,0.194,1,33.0,31.0,2.0,6.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,7.0,10.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.194,0.242,0.258,0.5,2023,80
streak,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-07-27,8,0.194,1,33.0,31.0,1.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,7.0,6.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.194,0.242,0.258,0.5,2023,81
streak,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-07-28,7,0.235,1,34.0,34.0,2.0,8.0,0.0,1.0,0.0,10.0,2.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.235,0.235,0.294,0.529,2023,82
streak,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-07-29,5,0.263,1,44.0,38.0,6.0,10.0,0.0,1.0,0.0,12.0,6.0,2.0,1.0,13.0,7.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,0.263,0.364,0.316,0.68,2023,83
streak,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-07-30,10,0.069,1,31.0,29.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,10.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.069,0.129,0.103,0.232,2023,84
streak,31,2023,두산,5,2023-08-12,2023-08-18,2023,두산,2023-08-12,10,0.156,1,34.0,32.0,1.0,5.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,6.0,11.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.156,0.206,0.219,0.425,2023,94
streak,31,2023,두산,5,2023-08-12,2023-08-18,2023,두산,2023-08-13,7,0.167,1,34.0,30.0,3.0,5.0,2.0,0.0,1.0,10.0,3.0,3.0,0.0,11.0,7.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,0.167,0.206,0.333,0.539,2023,95
streak,31,2023,두산,5,2023-08-12,2023-08-18,2023,두산,2023-08-15,10,0.069,1,31.0,29.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,8.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.069,0.129,0.069,0.198,2023,96
streak,31,2023,두산,5,2023-08-12,2023-08-18,2023,두산,2023-08-16,6,0.235,1,36.0,34.0,2.0,8.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.235,0.278,0.412,0.69,2023,97
streak,31,2023,두산,5,2023-08-12,2023-08-18,2023,두산,2023-08-17,5,0.366,1,46.0,41.0,8.0,15.0,1.0,0.0,1.0,19.0,8.0,0.0,0.0,7.0,12.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0,0.366,0.413,0.463,0.876,2023,98
streak,32,2023,롯데,4,2023-06-04,2023-06-08,2023,롯데,2023-06-06,10,0.143,1,30.0,28.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.143,0.172,0.143,0.315,2023,47
streak,32,2023,롯데,4,2023-06-04,2023-06-08,2023,롯데,2023-06-07,10,0.147,1,37.0,34.0,2.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,10.0,12.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.147,0.147,0.147,0.294,2023,48
streak,32,2023,롯데,4,2023-06-04,2023-06-08,2023,롯데,2023-06-08,6,0.255,1,52.0,47.0,6.0,12.0,2.0,1.0,1.0,19.0,6.0,0.0,0.0,16.0,8.0,4.0,0.0,1.0,11.0,1.0,1.0,0.0,0.255,0.314,0.404,0.718,2023,49
streak,33,2023,롯데,4,2023-06-14,2023-06-17,2023,롯데,2023-06-14,10,0.133,1,36.0,30.0,4.0,4.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,11.0,6.0,5.0,0.0,0.0,9.0,0.0,0.0,1.0,0.133,0.25,0.167,0.417,2023,54
streak,33,2023,롯데,4,2023-06-14,2023-06-17,2023,롯데,2023-06-15,9,0.206,1,36.0,34.0,4.0,7.0,1.0,0.0,1.0,11.0,4.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,0.206,0.25,0.324,0.574,2023,55
streak,33,2023,롯데,4,2023-06-14,2023-06-17,2023,롯데,2023-06-16,9,0.219,1,34.0,32.0,1.0,7.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,10.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.219,0.265,0.25,0.515,2023,56
streak,33,2023,롯데,4,2023-06-14,2023-06-17,2023,롯데,2023-06-17,2,0.353,1,40.0,34.0,5.0,12.0,1.0,0.0,1.0,16.0,4.0,2.0,1.0,7.0,8.0,6.0,0.0,0.0,7.0,3.0,0.0,0.0,0.353,0.45,0.471,0.921,2023,57
streak,34,2023,롯데,4,2023-07-28,2023-08-01,2023,롯데,2023-07-28,7,0.235,1,37.0,34.0,5.0,8.0,3.0,0.0,0.0,11.0,5.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.235,0.297,0.324,0.621,2023,82
streak,34,2023,롯데,4,2023-07-28,2023-08-01,2023,롯데,2023-07-29,10,0.143,1,32.0,28.0,1.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.143,0.194,0.214,0.408,2023,83
streak,34,2023,롯데,4,2023-07-28,2023-08-01,2023,롯데,2023-07-30,5,0.297,1,40.0,37.0,3.0,11.0,2.0,0.0,1.0,16.0,3.0,0.0,1.0,14.0,7.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.297,0.35,0.432,0.782,2023,84
streak,34,2023,롯데,4,2023-07-28,2023-08-01,2023,롯데,2023-08-01,9,0.171,1,39.0,35.0,3.0,6.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,12.0,13.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.171,0.237,0.2,0.437,2023,85
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-18,7,0.172,1,38.0,29.0,4.0,5.0,1.0,0.0,2.0,12.0,4.0,1.0,0.0,5.0,11.0,7.0,0.0,0.0,9.0,1.0,1.0,1.0,0.172,0.324,0.414,0.738,2023,100
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-19,10,0.138,1,33.0,29.0,2.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,0.138,0.212,0.172,0.384,2023,101
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-20,2,0.286,1,42.0,35.0,6.0,10.0,3.0,0.0,0.0,13.0,6.0,0.0,0.0,8.0,10.0,4.0,1.0,0.0,8.0,0.0,1.0,1.0,0.286,0.366,0.371,0.737,2023,102
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-24,8,0.161,1,32.0,31.0,1.0,5.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.161,0.188,0.258,0.446,2023,103
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-25,7,0.182,1,36.0,33.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.182,0.25,0.182,0.432,2023,104
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-26,3,0.371,1,43.0,35.0,6.0,13.0,2.0,0.0,0.0,15.0,6.0,0.0,0.0,9.0,11.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,0.371,0.429,0.429,0.858,2023,105
streak,35,2023,롯데,7,2023-08-18,2023-08-30,2023,롯데,2023-08-27,9,0.194,1,32.0,31.0,1.0,6.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,8.0,10.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.194,0.219,0.258,0.477,2023,106
streak,36,2023,삼성,4,2023-06-27,2023-07-01,2023,삼성,2023-06-27,2,0.286,1,39.0,35.0,3.0,10.0,2.0,0.0,1.0,15.0,3.0,0.0,0.0,7.0,7.0,3.0,1.0,0.0,11.0,1.0,0.0,0.0,0.286,0.359,0.429,0.788,2023,67
streak,36,2023,삼성,4,2023-06-27,2023-07-01,2023,삼성,2023-06-28,6,0.273,1,41.0,33.0,6.0,9.0,1.0,0.0,1.0,13.0,6.0,1.0,0.0,9.0,10.0,3.0,1.0,0.0,5.0,0.0,3.0,1.0,0.273,0.342,0.394,0.736,2023,68
streak,36,2023,삼성,4,2023-06-27,2023-07-01,2023,삼성,2023-06-30,9,0.188,1,35.0,32.0,1.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.188,0.257,0.25,0.507,2023,69
streak,36,2023,삼성,4,2023-06-27,2023-07-01,2023,삼성,2023-07-01,4,0.316,1,39.0,38.0,4.0,12.0,4.0,0.0,0.0,16.0,4.0,1.0,0.0,9.0,6.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.316,0.333,0.421,0.754,2023,70
streak,37,2023,삼성,5,2023-06-13,2023-06-17,2023,삼성,2023-06-13,8,0.182,1,36.0,33.0,1.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,14.0,2.0,0.0,1.0,10.0,0.0,1.0,0.0,0.182,0.229,0.212,0.441,2023,55
streak,37,2023,삼성,5,2023-06-13,2023-06-17,2023,삼성,2023-06-14,7,0.188,1,41.0,32.0,2.0,6.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,10.0,10.0,4.0,2.0,0.0,5.0,0.0,3.0,0.0,0.188,0.316,0.25,0.566,2023,56
streak,37,2023,삼성,5,2023-06-13,2023-06-17,2023,삼성,2023-06-15,10,0.194,1,37.0,31.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,10.0,12.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.194,0.306,0.194,0.5,2023,57
streak,37,2023,삼성,5,2023-06-13,2023-06-17,2023,삼성,2023-06-16,10,0.206,1,37.0,34.0,6.0,7.0,2.0,0.0,1.0,12.0,6.0,1.0,0.0,10.0,5.0,2.0,0.0,1.0,12.0,1.0,1.0,0.0,0.206,0.25,0.353,0.603,2023,58
streak,37,2023,삼성,5,2023-06-13,2023-06-17,2023,삼성,2023-06-17,4,0.263,1,42.0,38.0,5.0,10.0,3.0,0.0,0.0,13.0,5.0,1.0,0.0,12.0,11.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.263,0.333,0.342,0.675,2023,59
streak,38,2023,삼성,5,2023-06-20,2023-06-24,2023,삼성,2023-06-20,7,0.212,1,36.0,33.0,2.0,7.0,1.0,0.0,1.0,11.0,2.0,3.0,0.0,10.0,8.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.212,0.278,0.333,0.611,2023,61
streak,38,2023,삼성,5,2023-06-20,2023-06-24,2023,삼성,2023-06-21,8,0.206,1,35.0,34.0,0.0,7.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,11.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.206,0.206,0.235,0.441,2023,62
streak,38,2023,삼성,5,2023-06-20,2023-06-24,2023,삼성,2023-06-22,3,0.297,1,39.0,37.0,1.0,11.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,15.0,8.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.297,0.333,0.324,0.657,2023,63
streak,38,2023,삼성,5,2023-06-20,2023-06-24,2023,삼성,2023-06-23,9,0.194,1,34.0,31.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,10.0,11.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.194,0.265,0.226,0.491,2023,64
streak,38,2023,삼성,5,2023-06-20,2023-06-24,2023,삼성,2023-06-24,2,0.417,1,45.0,36.0,10.0,15.0,4.0,0.0,1.0,22.0,9.0,1.0,1.0,11.0,6.0,6.0,1.0,0.0,5.0,2.0,1.0,1.0,0.417,0.5,0.611,1.111,2023,65
streak,39,2023,삼성,5,2023-09-15,2023-09-26,2023,삼성,2023-09-15,6,0.207,1,36.0,29.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,9.0,5.0,5.0,2.0,0.0,8.0,3.0,0.0,0.0,0.207,0.361,0.207,0.568,2023,121
streak,39,2023,삼성,5,2023-09-15,2023-09-26,2023,삼성,2023-09-17,7,0.257,1,37.0,35.0,4.0,9.0,0.0,0.0,3.0,18.0,4.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.257,0.297,0.514,0.811,2023,122
streak,39,2023,삼성,5,2023-09-15,2023-09-26,2023,삼성,2023-09-19,2,0.294,1,36.0,34.0,1.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,7.0,12.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.294,0.333,0.294,0.627,2023,123
streak,39,2023,삼성,5,2023-09-15,2023-09-26,2023,삼성,2023-09-21,8,0.143,1,33.0,28.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,11.0,3.0,2.0,1.0,0.0,10.0,1.0,2.0,0.0,0.143,0.226,0.143,0.369,2023,124
streak,39,2023,삼성,5,2023-09-15,2023-09-26,2023,삼성,2023-09-22,7,0.194,1,39.0,31.0,1.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,13.0,8.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.194,0.359,0.226,0.585,2023,125
streak,40,2023,한화,4,2023-07-29,2023-08-02,2023,한화,2023-07-29,7,0.229,1,37.0,35.0,3.0,8.0,1.0,1.0,1.0,14.0,3.0,1.0,0.0,8.0,9.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.229,0.27,0.4,0.67,2023,83
streak,40,2023,한화,4,2023-07-29,2023-08-02,2023,한화,2023-07-30,8,0.206,1,40.0,34.0,1.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,12.0,4.0,2.0,0.0,10.0,0.0,0.0,0.0,0.206,0.325,0.265,0.59,2023,84
streak,40,2023,한화,4,2023-07-29,2023-08-02,2023,한화,2023-08-01,10,0.125,1,37.0,32.0,3.0,4.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,9.0,6.0,3.0,2.0,0.0,12.0,1.0,0.0,0.0,0.125,0.243,0.219,0.462,2023,85
streak,40,2023,한화,4,2023-07-29,2023-08-02,2023,한화,2023-08-02,10,0.15,1,44.0,40.0,1.0,6.0,2.0,0.0,1.0,11.0,1.0,1.0,0.0,11.0,11.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.15,0.19,0.275,0.465,2023,86
streak,41,2023,한화,4,2023-09-12,2023-09-17,2023,한화,2023-09-12,7,0.156,1,38.0,32.0,3.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,8.0,12.0,5.0,1.0,0.0,7.0,1.0,0.0,0.0,0.156,0.289,0.156,0.445,2023,116
streak,41,2023,한화,4,2023-09-12,2023-09-17,2023,한화,2023-09-15,8,0.19,1,25.0,21.0,3.0,4.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.19,0.292,0.333,0.625,2023,117
streak,41,2023,한화,4,2023-09-12,2023-09-17,2023,한화,2023-09-17,8,0.194,2,73.0,67.0,1.0,13.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,15.0,18.0,5.0,1.0,0.0,19.0,0.0,0.0,0.0,0.194,0.26,0.209,0.469,2023,118
streak,42,2023,한화,5,2023-08-04,2023-08-11,2023,한화,2023-08-04,5,0.25,1,39.0,36.0,3.0,9.0,1.0,0.0,2.0,16.0,3.0,0.0,0.0,9.0,11.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.25,0.308,0.444,0.752,2023,88
streak,42,2023,한화,5,2023-08-04,2023-08-11,2023,한화,2023-08-05,8,0.235,1,36.0,34.0,3.0,8.0,4.0,0.0,0.0,12.0,3.0,1.0,0.0,9.0,6.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.235,0.278,0.353,0.631,2023,89
streak,42,2023,한화,5,2023-08-04,2023-08-11,2023,한화,2023-08-06,5,0.233,1,53.0,43.0,4.0,10.0,2.0,0.0,1.0,15.0,4.0,0.0,0.0,8.0,11.0,7.0,1.0,1.0,12.0,0.0,1.0,1.0,0.233,0.346,0.349,0.695,2023,90
streak,42,2023,한화,5,2023-08-04,2023-08-11,2023,한화,2023-08-08,5,0.2,1,38.0,35.0,2.0,7.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0,3.0,15.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.2,0.263,0.229,0.492,2023,91
streak,42,2023,한화,5,2023-08-04,2023-08-11,2023,한화,2023-08-09,5,0.25,1,38.0,36.0,6.0,9.0,0.0,0.0,4.0,21.0,6.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.25,0.289,0.583,0.872,2023,92
streak,42,2023,한화,5,2023-08-04,2023-08-11,2023,한화,2023-08-11,9,0.182,1,39.0,33.0,4.0,6.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,11.0,10.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.182,0.308,0.273,0.581,2023,93
streak,43,2023,한화,6,2023-10-05,2023-10-13,2023,한화,2023-10-05,7,0.188,1,33.0,32.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,14.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.188,0.212,0.188,0.4,2023,131
streak,43,2023,한화,6,2023-10-05,2023-10-13,2023,한화,2023-10-06,2,0.273,1,36.0,33.0,2.0,9.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,13.0,5.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.273,0.333,0.273,0.606,2023,132
streak,43,2023,한화,6,2023-10-05,2023-10-13,2023,한화,2023-10-07,8,0.156,1,36.0,32.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,9.0,7.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.156,0.25,0.156,0.406,2023,133
streak,43,2023,한화,6,2023-10-05,2023-10-13,2023,한화,2023-10-08,8,0.125,1,36.0,32.0,2.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.125,0.222,0.156,0.378,2023,134
streak,43,2023,한화,6,2023-10-05,2023-10-13,2023,한화,2023-10-09,4,0.25,1,42.0,32.0,6.0,8.0,0.0,0.0,2.0,14.0,6.0,0.0,1.0,9.0,8.0,6.0,2.0,0.0,7.0,0.0,1.0,1.0,0.25,0.39,0.438,0.828,2023,135
streak,43,2023,한화,6,2023-10-05,2023-10-13,2023,한화,2023-10-10,8,0.219,1,35.0,32.0,0.0,7.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,10.0,4.0,1.0,1.0,0.0,10.0,2.0,1.0,0.0,0.219,0.265,0.25,0.515,2023,136
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-19,7,0.222,1,41.0,36.0,4.0,8.0,1.0,0.0,1.0,12.0,4.0,1.0,0.0,7.0,14.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,0.222,0.293,0.333,0.626,2023,100
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-20,10,0.1,1,31.0,30.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.1,0.1,0.133,0.233,2023,101
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-22,6,0.171,1,37.0,35.0,3.0,6.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,13.0,9.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.171,0.216,0.257,0.473,2023,102
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-25,10,0.071,1,31.0,28.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,11.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,0.071,0.161,0.107,0.268,2023,103
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-26,7,0.273,1,37.0,33.0,4.0,9.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,5.0,2.0,1.0,0.0,0.273,0.333,0.364,0.697,2023,104
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-27,10,0.103,1,34.0,29.0,2.0,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,11.0,11.0,4.0,0.0,0.0,5.0,2.0,0.0,1.0,0.103,0.206,0.207,0.413,2023,105
streak,44,2023,한화,8,2023-08-19,2023-09-01,2023,한화,2023-08-31,9,0.152,1,35.0,33.0,2.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,6.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.152,0.2,0.152,0.352,2023,106
