segment,streak_id,year,team,streak_len,start_date,end_date,year_std,team_std,date_std,Rank,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,GO,FO,BB,HP,IB,SO,GDP,SH,SF,AVG_,OBP,SLG,OPS,Year_,row_order
post,50,2024,삼성,4,2024-06-05,2024-06-08,2024,삼성,2024-06-11,8,0.265,1,39.0,34.0,6.0,9.0,1.0,0.0,1.0,13.0,3.0,2.0,1.0,8.0,7.0,3.0,1.0,0.0,10.0,0.0,1.0,0.0,0.265,0.342,0.382,0.724,2024,64
post,50,2024,삼성,4,2024-06-05,2024-06-08,2024,삼성,2024-06-12,8,0.258,1,33.0,31.0,5.0,8.0,1.0,0.0,1.0,12.0,4.0,0.0,1.0,9.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.258,0.303,0.387,0.69,2024,65
post,50,2024,삼성,4,2024-06-05,2024-06-08,2024,삼성,2024-06-13,6,0.258,1,33.0,31.0,6.0,8.0,2.0,0.0,3.0,19.0,6.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.258,0.281,0.613,0.894,2024,66
post,50,2024,삼성,4,2024-06-05,2024-06-08,2024,삼성,2024-06-14,2,0.35,1,41.0,40.0,7.0,14.0,5.0,1.0,2.0,27.0,7.0,1.0,0.0,5.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.35,0.341,0.675,1.016,2024,67
post,51,2024,삼성,5,2024-06-28,2024-07-09,2024,삼성,2024-07-10,1,0.444,1,44.0,36.0,15.0,16.0,4.0,1.0,2.0,28.0,15.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,11.0,0.0,1.0,2.0,0.444,0.488,0.778,1.266,2024,83
post,51,2024,삼성,5,2024-06-28,2024-07-09,2024,삼성,2024-07-11,3,0.324,1,39.0,34.0,6.0,11.0,1.0,0.0,4.0,24.0,6.0,1.0,0.0,8.0,7.0,4.0,0.0,0.0,8.0,0.0,1.0,0.0,0.324,0.395,0.706,1.101,2024,84
post,51,2024,삼성,5,2024-06-28,2024-07-09,2024,삼성,2024-07-12,6,0.242,1,42.0,33.0,9.0,8.0,0.0,0.0,2.0,14.0,8.0,3.0,1.0,7.0,9.0,7.0,0.0,0.0,9.0,0.0,1.0,1.0,0.242,0.366,0.424,0.79,2024,85
post,51,2024,삼성,5,2024-06-28,2024-07-09,2024,삼성,2024-07-13,9,0.188,1,41.0,32.0,4.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,10.0,7.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,0.188,0.366,0.188,0.554,2024,86
post,51,2024,삼성,5,2024-06-28,2024-07-09,2024,삼성,2024-07-14,6,0.161,1,42.0,31.0,6.0,5.0,2.0,0.0,1.0,10.0,6.0,0.0,1.0,4.0,8.0,8.0,2.0,1.0,13.0,0.0,1.0,0.0,0.161,0.366,0.323,0.689,2024,87
post,52,2024,두산,4,2024-06-21,2024-06-25,2024,두산,2024-06-26,3,0.4,1,51.0,40.0,15.0,16.0,3.0,0.0,2.0,25.0,15.0,4.0,0.0,4.0,13.0,8.0,2.0,0.0,5.0,1.0,0.0,1.0,0.4,0.51,0.625,1.135,2024,77
post,52,2024,두산,4,2024-06-21,2024-06-25,2024,두산,2024-06-27,6,0.286,1,36.0,35.0,3.0,10.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.286,0.278,0.457,0.735,2024,78
post,52,2024,두산,4,2024-06-21,2024-06-25,2024,두산,2024-06-28,3,0.313,1,39.0,32.0,10.0,10.0,4.0,0.0,1.0,17.0,9.0,0.0,0.0,4.0,11.0,6.0,0.0,0.0,7.0,1.0,0.0,1.0,0.313,0.41,0.531,0.941,2024,79
post,52,2024,두산,4,2024-06-21,2024-06-25,2024,두산,2024-06-29,2,0.318,1,23.0,22.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.318,0.348,0.318,0.666,2024,80
post,52,2024,두산,4,2024-06-21,2024-06-25,2024,두산,2024-06-30,4,0.219,1,40.0,32.0,1.0,7.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,6.0,8.0,6.0,1.0,0.0,12.0,2.0,0.0,1.0,0.219,0.35,0.219,0.569,2024,81
post,53,2024,두산,4,2024-07-25,2024-07-28,2024,두산,2024-07-30,1,0.409,1,49.0,44.0,12.0,18.0,5.0,0.0,2.0,29.0,12.0,1.0,0.0,9.0,8.0,2.0,1.0,0.0,7.0,0.0,2.0,0.0,0.409,0.447,0.659,1.106,2024,100
post,53,2024,두산,4,2024-07-25,2024-07-28,2024,두산,2024-07-31,1,0.5,1,70.0,56.0,30.0,28.0,6.0,1.0,4.0,48.0,29.0,2.0,0.0,9.0,9.0,13.0,1.0,0.0,9.0,0.0,0.0,0.0,0.5,0.6,0.857,1.457,2024,101
post,53,2024,두산,4,2024-07-25,2024-07-28,2024,두산,2024-08-01,7,0.229,1,41.0,35.0,1.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,10.0,5.0,1.0,0.0,6.0,1.0,0.0,0.0,0.229,0.341,0.229,0.57,2024,102
post,53,2024,두산,4,2024-07-25,2024-07-28,2024,두산,2024-08-02,3,0.293,1,44.0,41.0,4.0,12.0,2.0,0.0,1.0,17.0,4.0,0.0,1.0,9.0,10.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.293,0.341,0.415,0.756,2024,103
post,53,2024,두산,4,2024-07-25,2024-07-28,2024,두산,2024-08-03,5,0.325,1,44.0,40.0,5.0,13.0,6.0,0.0,1.0,22.0,5.0,2.0,0.0,9.0,10.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.325,0.364,0.55,0.914,2024,104
post,54,2024,두산,5,2024-08-29,2024-09-06,2024,두산,2024-09-07,2,0.366,1,48.0,41.0,12.0,15.0,2.0,0.0,3.0,26.0,11.0,1.0,0.0,5.0,10.0,4.0,2.0,0.0,12.0,0.0,0.0,1.0,0.366,0.438,0.634,1.072,2024,128
post,54,2024,두산,5,2024-08-29,2024-09-06,2024,두산,2024-09-10,6,0.161,1,32.0,31.0,1.0,5.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,8.0,10.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.161,0.188,0.194,0.382,2024,129
post,54,2024,두산,5,2024-08-29,2024-09-06,2024,두산,2024-09-14,9,0.16,1,28.0,25.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,7.0,9.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.16,0.192,0.2,0.392,2024,130
post,54,2024,두산,5,2024-08-29,2024-09-06,2024,두산,2024-09-16,3,0.206,1,46.0,34.0,5.0,7.0,1.0,0.0,1.0,11.0,5.0,2.0,0.0,4.0,20.0,8.0,2.0,0.0,4.0,0.0,1.0,1.0,0.206,0.378,0.324,0.702,2024,131
post,54,2024,두산,5,2024-08-29,2024-09-06,2024,두산,2024-09-17,2,0.324,1,41.0,34.0,8.0,11.0,4.0,0.0,1.0,18.0,7.0,3.0,1.0,8.0,11.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.324,0.439,0.529,0.968,2024,132
post,55,2024,롯데,5,2024-07-20,2024-07-26,2024,롯데,2024-07-27,1,0.35,1,46.0,40.0,9.0,14.0,3.0,1.0,1.0,22.0,9.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.35,0.422,0.55,0.972,2024,92
post,55,2024,롯데,5,2024-07-20,2024-07-26,2024,롯데,2024-07-28,1,0.318,1,49.0,44.0,10.0,14.0,3.0,0.0,1.0,20.0,9.0,0.0,0.0,11.0,10.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,0.318,0.367,0.455,0.822,2024,93
post,55,2024,롯데,5,2024-07-20,2024-07-26,2024,롯데,2024-07-30,7,0.235,1,38.0,34.0,5.0,8.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,12.0,7.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.235,0.316,0.294,0.61,2024,94
post,55,2024,롯데,5,2024-07-20,2024-07-26,2024,롯데,2024-07-31,4,0.37,1,62.0,54.0,11.0,20.0,5.0,0.0,3.0,34.0,11.0,0.0,0.0,13.0,7.0,4.0,1.0,1.0,13.0,0.0,2.0,1.0,0.37,0.417,0.63,1.047,2024,95
post,55,2024,롯데,5,2024-07-20,2024-07-26,2024,롯데,2024-08-01,10,0.161,1,37.0,31.0,4.0,5.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,9.0,5.0,5.0,0.0,1.0,12.0,1.0,0.0,1.0,0.161,0.27,0.226,0.496,2024,96
post,56,2024,한화,5,2024-09-07,2024-09-12,2024,한화,2024-09-13,1,0.289,1,42.0,38.0,8.0,11.0,1.0,0.0,1.0,15.0,7.0,0.0,0.0,8.0,8.0,4.0,0.0,1.0,10.0,1.0,0.0,0.0,0.289,0.357,0.395,0.752,2024,130
post,56,2024,한화,5,2024-09-07,2024-09-12,2024,한화,2024-09-14,2,0.405,1,45.0,42.0,9.0,17.0,5.0,0.0,0.0,22.0,9.0,0.0,0.0,14.0,6.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.405,0.444,0.524,0.968,2024,131
post,56,2024,한화,5,2024-09-07,2024-09-12,2024,한화,2024-09-15,6,0.308,1,45.0,39.0,9.0,12.0,3.0,0.0,1.0,18.0,8.0,0.0,0.0,5.0,15.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,0.308,0.356,0.462,0.818,2024,132
post,56,2024,한화,5,2024-09-07,2024-09-12,2024,한화,2024-09-17,8,0.2,1,38.0,30.0,4.0,6.0,1.0,0.0,1.0,10.0,4.0,0.0,1.0,7.0,8.0,6.0,0.0,0.0,9.0,0.0,1.0,1.0,0.2,0.324,0.333,0.657,2024,133
post,56,2024,한화,5,2024-09-07,2024-09-12,2024,한화,2024-09-18,6,0.148,1,29.0,27.0,2.0,4.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.148,0.207,0.259,0.466,2024,134
post,57,2024,한화,7,2024-07-13,2024-07-21,2024,한화,2024-07-23,3,0.333,1,38.0,33.0,6.0,11.0,1.0,0.0,1.0,15.0,6.0,1.0,0.0,6.0,10.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,0.333,0.395,0.455,0.85,2024,92
post,57,2024,한화,7,2024-07-13,2024-07-21,2024,한화,2024-07-24,5,0.229,1,37.0,35.0,3.0,8.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,9.0,8.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.229,0.27,0.286,0.556,2024,93
post,57,2024,한화,7,2024-07-13,2024-07-21,2024,한화,2024-07-28,4,0.297,1,44.0,37.0,9.0,11.0,3.0,0.0,2.0,20.0,8.0,0.0,1.0,12.0,9.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,0.297,0.386,0.541,0.927,2024,94
post,57,2024,한화,7,2024-07-13,2024-07-21,2024,한화,2024-07-30,3,0.333,1,39.0,33.0,6.0,11.0,4.0,0.0,0.0,15.0,6.0,0.0,0.0,11.0,10.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.333,0.351,0.455,0.806,2024,95
post,57,2024,한화,7,2024-07-13,2024-07-21,2024,한화,2024-07-31,2,0.449,1,54.0,49.0,18.0,22.0,4.0,0.0,3.0,35.0,17.0,2.0,0.0,13.0,3.0,3.0,1.0,0.0,9.0,1.0,1.0,0.0,0.449,0.491,0.714,1.205,2024,96
post,58,2024,키움,4,2024-05-30,2024-06-02,2024,키움,2024-06-04,1,0.477,1,53.0,44.0,11.0,21.0,2.0,0.0,0.0,23.0,9.0,1.0,0.0,8.0,11.0,8.0,0.0,0.0,5.0,3.0,0.0,1.0,0.477,0.547,0.523,1.07,2024,55
post,58,2024,키움,4,2024-05-30,2024-06-02,2024,키움,2024-06-05,6,0.226,1,40.0,31.0,2.0,7.0,0.0,0.0,1.0,10.0,2.0,3.0,1.0,8.0,8.0,7.0,2.0,0.0,8.0,2.0,0.0,0.0,0.226,0.4,0.323,0.723,2024,56
post,58,2024,키움,4,2024-05-30,2024-06-02,2024,키움,2024-06-06,4,0.294,1,38.0,34.0,4.0,10.0,2.0,0.0,0.0,12.0,4.0,0.0,0.0,5.0,10.0,2.0,1.0,0.0,7.0,2.0,0.0,1.0,0.294,0.342,0.353,0.695,2024,57
post,58,2024,키움,4,2024-05-30,2024-06-02,2024,키움,2024-06-07,5,0.343,1,42.0,35.0,7.0,12.0,4.0,0.0,2.0,22.0,7.0,0.0,0.0,6.0,14.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,0.343,0.429,0.629,1.058,2024,58
post,58,2024,키움,4,2024-05-30,2024-06-02,2024,키움,2024-06-08,6,0.281,1,38.0,32.0,10.0,9.0,3.0,0.0,1.0,15.0,10.0,0.0,0.0,8.0,13.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.281,0.368,0.469,0.837,2024,59
post,59,2024,키움,4,2024-06-12,2024-06-15,2024,키움,2024-06-16,2,0.343,1,43.0,35.0,8.0,12.0,1.0,1.0,2.0,21.0,8.0,1.0,0.0,4.0,10.0,7.0,0.0,0.0,10.0,0.0,0.0,1.0,0.343,0.442,0.6,1.042,2024,66
post,59,2024,키움,4,2024-06-12,2024-06-15,2024,키움,2024-06-18,10,0.188,1,32.0,32.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.188,0.188,0.219,0.407,2024,67
post,59,2024,키움,4,2024-06-12,2024-06-15,2024,키움,2024-06-19,1,0.409,1,50.0,44.0,11.0,18.0,4.0,0.0,1.0,25.0,11.0,0.0,0.0,13.0,8.0,5.0,0.0,0.0,6.0,2.0,0.0,1.0,0.409,0.46,0.568,1.028,2024,68
post,59,2024,키움,4,2024-06-12,2024-06-15,2024,키움,2024-06-20,2,0.351,1,44.0,37.0,7.0,13.0,1.0,0.0,1.0,17.0,6.0,1.0,1.0,6.0,14.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.351,0.442,0.459,0.901,2024,69
post,59,2024,키움,4,2024-06-12,2024-06-15,2024,키움,2024-06-21,1,0.344,1,36.0,32.0,5.0,11.0,1.0,0.0,0.0,12.0,5.0,1.0,0.0,11.0,2.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,0.344,0.417,0.375,0.792,2024,70
post,60,2024,키움,4,2024-09-16,2024-09-23,2024,키움,2024-09-24,3,0.333,1,40.0,36.0,5.0,12.0,2.0,2.0,0.0,18.0,5.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.333,0.4,0.5,0.9,2024,137
post,60,2024,키움,4,2024-09-16,2024-09-23,2024,키움,2024-09-25,5,0.229,1,38.0,35.0,3.0,8.0,1.0,0.0,2.0,15.0,3.0,1.0,0.0,12.0,7.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.229,0.289,0.429,0.718,2024,138
post,60,2024,키움,4,2024-09-16,2024-09-23,2024,키움,2024-09-26,3,0.27,1,38.0,37.0,3.0,10.0,2.0,0.0,1.0,15.0,3.0,1.0,0.0,5.0,8.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.27,0.289,0.405,0.694,2024,139
post,60,2024,키움,4,2024-09-16,2024-09-23,2024,키움,2024-09-27,5,0.271,1,51.0,48.0,7.0,13.0,3.0,1.0,1.0,21.0,7.0,2.0,0.0,13.0,13.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.271,0.314,0.438,0.752,2024,140
post,60,2024,키움,4,2024-09-16,2024-09-23,2024,키움,2024-09-28,6,0.222,1,40.0,36.0,7.0,8.0,1.0,0.0,1.0,12.0,7.0,1.0,0.0,13.0,5.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.222,0.3,0.333,0.633,2024,141
post,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-21,10,0.179,1,35.0,28.0,7.0,5.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,12.0,5.0,3.0,1.0,0.0,7.0,1.0,1.0,2.0,0.179,0.265,0.393,0.658,2024,89
post,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-23,6,0.172,1,33.0,29.0,3.0,5.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,7.0,7.0,2.0,1.0,0.0,11.0,1.0,0.0,1.0,0.172,0.242,0.207,0.449,2024,90
post,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-24,6,0.212,1,39.0,33.0,4.0,7.0,1.0,1.0,1.0,13.0,4.0,1.0,0.0,8.0,6.0,6.0,0.0,0.0,12.0,1.0,0.0,0.0,0.212,0.333,0.394,0.727,2024,91
post,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-25,3,0.303,1,41.0,33.0,6.0,10.0,1.0,1.0,0.0,13.0,5.0,0.0,0.0,11.0,8.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,0.303,0.41,0.394,0.804,2024,92
post,62,2024,키움,6,2024-07-12,2024-07-20,2024,키움,2024-07-26,2,0.314,1,39.0,35.0,5.0,11.0,1.0,0.0,0.0,12.0,4.0,0.0,0.0,10.0,5.0,3.0,1.0,0.0,9.0,1.0,0.0,0.0,0.314,0.385,0.343,0.728,2024,93
post,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-09-05,2,0.311,1,55.0,45.0,12.0,14.0,5.0,0.0,3.0,28.0,11.0,0.0,0.0,13.0,8.0,10.0,0.0,0.0,8.0,2.0,0.0,0.0,0.311,0.436,0.622,1.058,2024,125
post,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-09-06,5,0.25,1,39.0,36.0,0.0,9.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,6.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.25,0.308,0.278,0.586,2024,126
post,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-09-07,4,0.257,1,38.0,35.0,2.0,9.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,6.0,6.0,2.0,1.0,0.0,12.0,1.0,0.0,0.0,0.257,0.316,0.314,0.63,2024,127
post,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-09-08,8,0.161,1,35.0,31.0,2.0,5.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,13.0,1.0,0.0,1.0,0.161,0.229,0.194,0.423,2024,128
post,63,2024,키움,6,2024-08-27,2024-09-04,2024,키움,2024-09-10,2,0.324,1,41.0,34.0,7.0,11.0,2.0,0.0,1.0,16.0,7.0,1.0,0.0,10.0,4.0,5.0,1.0,0.0,10.0,1.0,0.0,1.0,0.324,0.415,0.471,0.886,2024,129
